,imdb_title_id,title,original_title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics
187,tt0117571,Scream,Scream,1996,1997-09-11,"Horror, Mystery",111,USA,English,Wes Craven,Kevin Williamson,Dimension Films,"Drew Barrymore, Roger Jackson, Kevin Patrick Walls, David Booth, Carla Hatley, Neve Campbell, Skeet Ulrich, Lawrence Hecht, Courteney Cox, W. Earl Brown, Rose McGowan, Lois Saunders, David Arquette, Joseph Whipp, Matthew Lillard","A year after the murder of her mother, a teenage girl is terrorized by a new killer, who targets the girl and her friends by using horror films as part of a deadly game.",7.2,278908,$ 14000000,$ 103046663,$ 173046663,65.0,974.0,264.0
188,tt0117705,Space Jam,Space Jam,1996,1997-02-21,"Animation, Adventure, Comedy",88,USA,English,Joe Pytka,"Leo Benvenuti, Steve Rudnick",Warner Bros. Family Entertainment,"Michael Jordan, Wayne Knight, Theresa Randle, Manner Washington, Eric Gordon, Penny Bae Bridges, Brandon Hammond, Larry Bird, Bill Murray, Thom Barry, Charles Barkley, Patrick Ewing, Tyrone Bogues, Larry Johnson, Shawn Bradley","In a desperate attempt to win a basketball match and earn their freedom, the Looney Tunes seek the aid of retired basketball champion, Michael Jordan.",6.4,158796,$ 80000000,$ 90418342,$ 230418342,59.0,186.0,67.0
189,tt0117951,Trainspotting,Trainspotting,1996,1996-10-03,Drama,93,UK,English,Danny Boyle,"Irvine Welsh, John Hodge",Channel Four Films,"Ewan McGregor, Ewen Bremner, Jonny Lee Miller, Kevin McKidd, Robert Carlyle, Kelly Macdonald, Peter Mullan, James Cosmo, Eileen Nicholas, Susan Vidler, Pauline Lynch, Shirley Henderson, Stuart McQuarrie, Irvine Welsh, Dale Winton","Renton, deeply immersed in the Edinburgh drug scene, tries to clean up and get out, despite the allure of the drugs and influence of friends.",8.1,623437,GBP 1500000,$ 16491080,$ 16593356,83.0,628.0,149.0
190,tt0117998,Twister,Twister,1996,1996-10-25,"Action, Adventure, Thriller",113,USA,English,,"Michael Crichton, Anne-Marie Martin",Warner Bros.,"Helen Hunt, Bill Paxton, Cary Elwes, Jami Gertz, Philip Seymour Hoffman, Lois Smith, Alan Ruck, Sean Whalen, Scott Thomson, Todd Field, Joey Slotnick, Wendle Josepher, Jeremy Davies, Zach Grenier, Gregory Sporleder","Bill and Jo Harding, advanced storm chasers on the brink of divorce, must join together to create an advanced weather alert system by putting themselves in the cross-hairs of extremely violent tornadoes.",6.4,173857,$ 92000000,$ 241721524,$ 494471524,68.0,442.0,119.0
191,tt0118588,All Stars,All Stars,1997,1997-05-01,"Comedy, Drama, Sport",115,Netherlands,Dutch,,"Mischa Alexander, Jean van de Velde",M&B FILM3 BV,"Danny de Munk, Antonie Kamerling, Daniël Boissevain, Peter Paul Muller, Thomas Acda, Plien van Bennekom, Raymi Sambo, Kasper van Kooten, Nora Mullens, Alfred van den Heuvel, Isa Hoes, Joan Royé, Shannon Royé, Lucretia van der Vloot, Ellen Ten Damme","Leading up to their 500th match, the late twenty-something members of a Dutch amateur soccer team have their intimate bond put to the test as they each find themselves facing increasing responsibilities off the pitch.",7.2,2722,NLG 2400000,,,,3.0,3.0
192,tt0118688,Batman & Robin,Batman & Robin,1997,1997-08-29,"Action, Sci-Fi",125,"USA, UK",English,Joel Schumacher,"Bob Kane, Akiva Goldsman",Warner Bros.,"Arnold Schwarzenegger, George Clooney, Chris O'Donnell, Uma Thurman, Alicia Silverstone, Michael Gough, Pat Hingle, John Glover, Elle Macpherson, Vivica A. Fox, Vendela Kirsebom, Elizabeth Sanders, Jeep Swenson, John Fink, Michael Reid MacKay",Batman and Robin try to keep their relationship together even as they must stop Mr. Freeze and Poison Ivy from freezing Gotham City.,3.7,230579,$ 125000000,$ 107353792,$ 238235915,28.0,1142.0,216.0
193,tt0118880,Con Air,Con Air,1997,1997-08-22,"Action, Crime, Thriller",115,USA,"English, Spanish",Simon West,Scott Rosenberg,Touchstone Pictures,"Colm Meaney, Mykelti Williamson, Nick Chinlund, Renoly Santiago, John Malkovich, Ving Rhames, Dave Chappelle, Rachel Ticotin, Steve Eastin, Steve Buscemi, Danny Trejo, M.C. Gainey, Landry Allbright, John Cusack, Monica Potter",Newly paroled ex-con and former U.S. Ranger Cameron Poe finds himself trapped in a prisoner transport plane when the passengers seize control.,6.9,271350,$ 75000000,$ 101117573,$ 224012234,52.0,402.0,133.0
194,tt0118887,Cop Land,Cop Land,1997,1997-10-25,"Crime, Drama, Thriller",105,USA,English,James Mangold,James Mangold,Miramax,"Sylvester Stallone, Harvey Keitel, Ray Liotta, Robert De Niro, Peter Berg, Janeane Garofalo, Robert Patrick, Michael Rapaport, Annabella Sciorra, Noah Emmerich, Cathy Moriarty, John Spencer, Frank Vincent, Malik Yoba, Arthur J. Nascarella","The Sheriff of a suburban New Jersey community, populated by New York City police officers, slowly discovers the town is a front for mob connections and corruption.",6.9,84547,$ 15000000,$ 44862187,$ 44862187,64.0,242.0,145.0
195,tt0119004,Don's Plum,Don's Plum,2001,2001-08-24,"Comedy, Drama",89,"USA, Denmark, Sweden",English,R.D. Robb,"Bethany Ashton Wolf, Tawd Beckman",Polo Pictures Entertainment,"Scott Bloom, Kevin Connolly, Tobey Maguire, Leonardo DiCaprio, Jenny Lewis, Meadow Sisto, Marissa Ribisi, Amber Benson, Andre Berryman, John Brooks, Jeremy Sisto, Jeffrey Connor, Toledo Diamond, Walter Davis, Paula Verise",A group of Los Angeles teenagers meet every week at their local diner to discuss their latest misadventures in their miserable lives.,5.8,3981,,,$ 41939,,18.0,16.0
196,tt0119396,Jackie Brown,Jackie Brown,1997,1998-03-27,"Crime, Drama, Thriller",154,USA,English,Quentin Tarantino,"Quentin Tarantino, Elmore Leonard",Miramax,"Pam Grier, Samuel L. Jackson, Robert Forster, Bridget Fonda, Michael Keaton, Robert De Niro, Michael Bowen, Chris Tucker, LisaGay Hamilton, Tommy 'Tiny' Lister, Hattie Winston, Sid Haig, Aimee Graham, Ellis Williams, Tangie Ambrose",A middle-aged woman finds herself in the middle of a huge conflict that will either make her a profit or cost her life.,7.5,309422,$ 12000000,$ 39673162,$ 39673162,64.0,545.0,174.0
197,tt0119426,Joyride,Joyride,1997,1997-11-18,"Comedy, Crime, Drama",93,USA,English,Quinton Peeples,Quinton Peeples,Trillion Entertainment,"Tobey Maguire, Amy Hathaway, Wilson Cruz, Christina Zilber, James Karen, Adam West, Benicio Del Toro, Steven Gilborn, J.P. Bumstead, Kenn Norman, Judson Mills, Susan Romick, Marc Robinson, Julie Rowen, Leslie Bartlett",The teenage son of a motel owner steals a black convertible to impress a mysterious beauty he has a crush on.,5.0,1542,,,,,33.0,6.0
198,tt0119472,Knockin' on Heaven's Door,Knockin' on Heaven's Door,1997,1997-02-20,"Action, Crime, Comedy",87,Germany,"German, English",Thomas Jahn,"Thomas Jahn, Thomas Jahn",Buena Vista International Film Production (Germany),"Til Schweiger, Jan Josef Liefers, Thierry van Werveke, Moritz Bleibtreu, Huub Stapel, Leonard Lansink, Ralph Herforth, Cornelia Froboess, Rutger Hauer, Willi Thomczyk, Christiane Paul, Hannes Jaenicke, Vladimir Weigl, Jenny Elvers, Corinna Harfouch","Two terminally ill patients escape from a hospital, steal a car and rush towards the sea.",8.0,27031,DEM 4300000,$ 5710,$ 5710,,41.0,19.0
199,tt0119488,L.A. Confidential,L.A. Confidential,1997,1997-11-07,"Crime, Drama, Mystery",138,USA,English,Curtis Hanson,"James Ellroy, Brian Helgeland",Regency Enterprises,"Kevin Spacey, Russell Crowe, Guy Pearce, James Cromwell, Kim Basinger, Danny DeVito, David Strathairn, Ron Rifkin, Matt McCoy, Paul Guilfoyle, Paolo Seganti, Elisabeth Granli, Sandra Taylor, Steve Rankin, Graham Beckel","As corruption grows in 1950s Los Angeles, three policemen - one strait-laced, one brutal, and one sleazy - investigate a series of murders with their own brand of justice.",8.2,521530,$ 35000000,$ 64616940,$ 126216940,90.0,715.0,132.0
200,tt0119572,Love Jones,Love Jones,1997,1997-03-14,"Drama, Romance",104,USA,English,Theodore Witcher,Theodore Witcher,Addis Wechsler Pictures,"Larenz Tate, Nia Long, Isaiah Washington, Lisa Nicole Carson, Bill Bellamy, Leonard Roberts, Bernadette Speakes, Khalil Kain, Cerall Duncan, David Nisbet, Simon James, Oona Hart, Jaqueline Fleming, Manao DeMuth, Marie-Françoise Theodore","Darius Lovehall is a young black poet in Chicago who starts dating Nina Mosley, a beautiful and talented photographer. While trying to figure out if they've got a ""love thing"" or are just ""...",7.5,3797,$ 10000000,$ 12479335,$ 12782749,,32.0,18.0
201,tt0119639,McCinsey's Island,McCinsey's Island,1998,2000-06-10,"Action, Adventure, Comedy",95,USA,English,,"Kristina Dubin, Robert Redlin",Big Island Productions,"Hulk Hogan, Grace Jones, Robert Vaughn, Todd Sheeler, Paul Wight, Isaac C. Singleton Jr., Leigh Bryant, Anya Hoffmann, Tom Akos, Irina Stemer, Kathleen Smith, Ed Leslie, William Scharpf, Dennis Deveaugh, Willy the Bird",A former secret agent finds a treasure map and decides to find the loot. But he is not the only one.,3.3,567,,,,,10.0,3.0
202,tt0119932,Praxis Dr. Hasenbein,Praxis Dr. Hasenbein,1997,1997-02-06,Comedy,94,Germany,German,,Helge Schneider,,"Helge Schneider, Peter Berling, Andreas Kunze, Horst Mendroch, Bernhard Sondermann, Werner Abrolat, Carina Berns, Carlos Boes, Bernd Jungkurth, Bodo Österling, Robert Wolf, Peter Thoms, Andrea Rottmann, Norbert Losch, Peter Harting","An eccentric doctor tries as best he can to lead a pleasant life, despite the bad tricks played by the residents of an orphanage.",6.9,1801,,,,,4.0,5.0
203,tt0120070,Savior,Savior,1998,1998-11-20,"Drama, War",103,USA,"English, Serbian, French",Predrag Antonijevic,Robert Orr,Initial Entertainment Group (IEG),"Nastassja Kinski, Pascal Rollin, Catlin Foster, Dennis Quaid, Stellan Skarsgård, John Maclaren, Irfan Mensur, Sergej Trifunovic, Kosta Andrejevic, Ljiljana Krstic, Sanja Zogovic, Veljko Otasevic, Marina Bukvicki, Dusan Perkovic, Natasa Ninkovic",A hardened mercenary in the Foreign Legion begins to find his own humanity when confronted with atrocities during the fighting in Bosnia.,7.3,10141,$ 10000000,$ 14328,$ 14328,,125.0,17.0
204,tt0120207,Steel,Steel,1997,1997-08-15,"Action, Adventure, Crime",97,USA,English,Kenneth Johnson,"Louise Simonson, Jon Bogdanove",DC Entertainment,"Shaquille O'Neal, Annabeth Gish, Judd Nelson, Richard Roundtree, Irma P. Hall, Ray J, Harvey Silver, Charles Napier, Kerrie Keane, Eric Pierpoint, Tembi Locke, Thom Barry, Gary Graham, Eric Saiet, Hill Harper",A scientist for the military turns himself into a cartoon-like superhero when a version of one of his own weapons is being used against enemies.,2.8,11000,$ 16000000,$ 1710972,$ 1710972,,66.0,45.0
205,tt0120338,Titanic,Titanic,1997,1998-01-16,"Drama, Romance",194,"USA, Mexico, Australia, Canada","English, Swedish, Italian, French",James Cameron,James Cameron,Twentieth Century Fox,"Leonardo DiCaprio, Kate Winslet, Billy Zane, Kathy Bates, Frances Fisher, Gloria Stuart, Bill Paxton, Bernard Hill, David Warner, Victor Garber, Jonathan Hyde, Suzy Amis, Lewis Abernathy, Nicholas Cascone, Anatoly M. Sagalevitch","A seventeen-year-old aristocrat falls in love with a kind but poor artist aboard the luxurious, ill-fated R.M.S. Titanic.",7.8,1023181,$ 200000000,$ 659363944,$ 2195169869,75.0,2884.0,331.0
206,tt0120586,American History X,American History X,1998,1999-08-27,Drama,119,USA,English,Tony Kaye,David McKenna,New Line Cinema,"Edward Norton, Edward Furlong, Beverly D'Angelo, Jennifer Lien, Ethan Suplee, Fairuza Balk, Avery Brooks, Elliott Gould, Stacy Keach, William Russ, Guy Torry, Joe Cortese, Jason Bose Smith, Antonio David Lyons, Alex Sol",A former neo-nazi skinhead tries to prevent his younger brother from going down the same wrong path that he did.,8.5,1014218,$ 20000000,$ 6719864,$ 23875127,62.0,1594.0,174.0
207,tt0120604,Beowulf,Beowulf,1999,1999-05-07,"Action, Adventure, Fantasy",95,"UK, USA, Romania",English,Graham Baker,"Anonymous, Mark Leahy",The Kushner-Locke Company,"Christopher Lambert, Rhona Mitra, Oliver Cotton, Götz Otto, Charles Robinson, Brent Jefferson Lowe, Roger Sloman, Layla Roberts, Robert Willox, Patricia Velasquez, Marcel Cobzariu, Vlad Jipa, Diana Dumbrava, Andrei Rusu, Vitalie Bantas","In a besieged land, Beowulf must battle against the hideous creature Grendel and his vengeance seeking mother.",4.1,11044,$ 3500000,,$ 102744,,155.0,40.0
208,tt0120663,Eyes Wide Shut,Eyes Wide Shut,1999,1999-10-01,"Drama, Mystery, Thriller",159,"UK, USA",English,,"Stanley Kubrick, Frederic Raphael",Warner Bros.,"Tom Cruise, Nicole Kidman, Madison Eginton, Jackie Sawiris, Sydney Pollack, Leslie Lowe, Peter Benson, Todd Field, Michael Doven, Sky du Mont, Louise J. Taylor, Stewart Thorndike, Randall Paul, Julienne Davis, Lisa Leone","A New York City doctor embarks on a harrowing, night-long odyssey of sexual and moral discovery after his wife reveals a painful secret to him.",7.4,294691,$ 65000000,$ 55691208,$ 162242684,68.0,1637.0,301.0
209,tt0120685,Godzilla,Godzilla,1998,1998-09-04,"Action, Sci-Fi, Thriller",139,"USA, Japan","English, French, Japanese, Russian, Spanish",,"Dean Devlin, Roland Emmerich",Centropolis Film Productions,"Matthew Broderick, Jean Reno, Maria Pitillo, Hank Azaria, Kevin Dunn, Michael Lerner, Harry Shearer, Arabella Field, Vicki Lewis, Doug Savant, Malcolm Danare, Lorry Goldman, Christian Aubert, Philippe Bergeron, Frank Bruynbroek","A giant, reptilian monster surfaces, leaving destruction in its wake as it strides into New York City. To stop it, an earthworm scientist, his reporter ex-girlfriend, and other unlikely heroes team up to save their city.",5.4,179769,$ 130000000,$ 136314294,$ 379014294,32.0,876.0,111.0
210,tt0120699,The Hi-Lo Country,The Hi-Lo Country,1998,1999-04-23,"Drama, Romance, Western",114,"UK, Germany, USA",English,,"Max Evans, Walon Green",De Fina-Cappa,"Billy Crudup, Woody Harrelson, Cole Hauser, Enrique Castillo, Darren E. Burrows, Jacob Vargas, Robert Knott, Sam Elliott, Sandy Baron, Patricia Arquette, John Diehl, Craig Carter, Penélope Cruz, Walter C. Hall, James Gammon",Two cowboys have their friendship tested when they fall for the same girl.,6.2,4075,,$ 166082,$ 166082,,32.0,46.0
211,tt0120753,The Million Dollar Hotel,The Million Dollar Hotel,2000,2000-03-31,"Drama, Mystery, Thriller",122,"Germany, UK, USA",English,Wim Wenders,"Nicholas Klein, Bono",Icon Entertainment International,"Jeremy Davies, Milla Jovovich, Mel Gibson, Jimmy Smits, Peter Stormare, Amanda Plummer, Gloria Stuart, Tom Bower, Donal Logue, Bud Cort, Julian Sands, Conrad Roberts, Harris Yulin, Charlayne Woodard, Ellen Cleghorne","Tragi-comic, romantic whodunnit set in a run down hotel which plays host to mentally ill people too poor to afford medical insurance.",5.9,20570,$ 8000000,$ 59989,$ 105983,25.0,184.0,58.0
212,tt0120755,Mission: Impossible II,Mission: Impossible II,2000,2000-07-07,"Action, Adventure, Thriller",123,"USA, Germany",English,John Woo,"Bruce Geller, Ronald D. Moore",Paramount Pictures,"Tom Cruise, Dougray Scott, Thandie Newton, Ving Rhames, Richard Roxburgh, John Polson, Brendan Gleeson, Rade Serbedzija, William Mapother, Dominic Purcell, Mathew Wilkinson, Nicholas Bell, Cristina Brogeras, Kee Chan, Kim Fleming","IMF agent Ethan Hunt is sent to Sydney to find and destroy a genetically modified disease called ""Chimera"".",6.1,308586,$ 125000000,$ 215409889,$ 546388108,59.0,1501.0,233.0
213,tt0120780,Out of Sight,Out of Sight,1998,1998-11-13,"Comedy, Crime, Drama",123,USA,English,,"Elmore Leonard, Scott Frank",Universal Pictures,"George Clooney, Jennifer Lopez, Jim Robinson, Mike Malone, Ving Rhames, Don Cheadle, Donna Frenzel, Catherine Keener, Manny Suárez, Dennis Farina, Keith Hudson, Steve Zahn, Albert Brooks, Luis Guzmán, Paul Soileau","A career bank robber breaks out of jail, and shares a moment of mutual attraction with a U.S. Marshal he has kidnapped.",7.0,83715,$ 48000000,$ 37562568,$ 77745568,85.0,337.0,149.0
214,tt0120786,The Patriot,The Patriot,1998,1998-08-12,"Action, Thriller",90,USA,English,Dean Semler,"William Heine, M. Sussman",Interlight,"Steven Seagal, Gailard Sartain, L.Q. Jones, Silas Weir Mitchell, Camilla Belle, Dan Beene, Damon Collazo, Whitney Yellow Robe, Brad Leland, Molly McClure, Philip Winchester, Douglas Sebern, Ross Loney, Bernard O'Connor, Leonard Mountain Chief","A respected doctor must race against time to find a cure for a lethal virus, unleashed by a paramilitary militia leader.",4.2,11614,$ 25000000,,,,89.0,24.0
215,tt0120789,Pleasantville,Pleasantville,1998,1999-04-16,"Comedy, Drama, Fantasy",124,USA,English,Gary Ross,Gary Ross,New Line Cinema,"William H. Macy, Joan Allen, Natalie Ramsey, Kevin Connors, Jeff Daniels, Tobey Maguire, Heather McGill, Paul Morgan Stetler, Denise Dowse, McNally Sagal, Jane Kaczmarek, Giuseppe Andrews, Reese Witherspoon, Marissa Ribisi, Jenny Lewis","Two 1990s teenage siblings find themselves in a 1950s sitcom, where their influence begins to profoundly change that complacent world.",7.5,119604,$ 60000000,$ 40584421,$ 49805462,71.0,727.0,157.0
216,tt0120907,eXistenZ,eXistenZ,1999,2000-01-05,"Horror, Sci-Fi, Thriller",97,"UK, France, Canada",English,David Cronenberg,David Cronenberg,Dimension Films,"Jennifer Jason Leigh, Jude Law, Ian Holm, Willem Dafoe, Don McKellar, Callum Keith Rennie, Christopher Eccleston, Sarah Polley, Robert A. Silverman, Oscar Hsu, Kris Lemche, Vik Sahay, Kirsten Johnson, James Kirchner, Balázs Koós",A game designer on the run from assassins must play her latest virtual reality creation with a marketing trainee to determine if the game has been damaged.,6.8,92245,$ 15000000,$ 2856712,$ 2856712,68.0,553.0,192.0
217,tt0120912,Men in Black II,Men in Black II,2002,2002-09-13,"Action, Adventure, Comedy",88,USA,English,Barry Sonnenfeld,"Lowell Cunningham, Robert Gordon",Columbia Pictures,"Tommy Lee Jones, Will Smith, Rip Torn, Lara Flynn Boyle, Johnny Knoxville, Rosario Dawson, Tony Shalhoub, Patrick Warburton, Jack Kehler, David Cross, Colombe Jacobsen-Derstine, Peter Spellos, Michael Rivkin, Michael Bailey Smith, Lenny Venito",Agent J is sent to find Agent K and restore his memory after the re-appearance of a case from K's past.,6.2,337088,$ 140000000,$ 193735288,$ 445135288,49.0,650.0,201.0
218,tt0121297,Fraternity Demon,Fraternity Demon,1992,1992,Comedy,86,USA,English,C.B. Rubin,Steve Tymon,,"Trixxie Bowie, Charles Laulette, Deborah Carlin, Al Darrouch, Michael McKay, Brenda Holiday, Gary Rubenstein, Josh Holland, Elaina Ballew, Dana Holyfield, Adam Lieberman, Kevin Driscoll, Victor Newmark, Daniel Engstrom, John Cooker",Some college kids accidently unleash a sex demon and she ends up turning a frat party inside out.,3.2,114,,,,,3.0,2.0
